Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-07-10,ADANIPORTS,EQ,366.95,367.55,375.3,367.55,371.3,370.45,371.96,1656692,61621954690000.0,31812,395940,0.239
2018-07-11,ADANIPORTS,EQ,370.45,369.9,378.3,368.0,373.4,373.5,373.78,2480112,92700404965000.0,46821,335478,0.1353
2018-07-12,ADANIPORTS,EQ,373.5,374.4,375.7,368.6,369.0,369.35,371.25,1458875,54161190945000.01,37679,476661,0.32670000000000005
2018-07-13,ADANIPORTS,EQ,369.35,374.0,377.3,367.5,369.65,370.4,372.63,3006407,112028444930000.0,50255,651972,0.2169
2018-07-16,ADANIPORTS,EQ,370.4,370.5,372.3,358.5,360.2,360.05,364.12,1340324,48803487595000.0,28913,337650,0.2519
2018-07-17,ADANIPORTS,EQ,360.05,361.1,369.2,360.8,366.0,366.7,365.36,1775116,64855311515000.0,35550,443563,0.24989999999999998
2018-07-18,ADANIPORTS,EQ,366.7,365.85,375.4,361.75,364.9,364.05,368.78,2065237,76161288120000.0,49446,436903,0.2116
2018-07-19,ADANIPORTS,EQ,364.05,366.4,371.0,364.1,368.65,369.6,367.45,1537925,56511580504999.99,27667,489633,0.3184
2018-07-20,ADANIPORTS,EQ,369.6,369.6,376.9,366.9,369.95,370.05,371.99,1886770,70186230900000.0,33098,429069,0.2274
2018-07-23,ADANIPORTS,EQ,370.05,370.2,385.0,370.0,383.5,383.75,379.49,2517823,95549671780000.0,36744,561402,0.223
2018-07-24,ADANIPORTS,EQ,383.75,385.4,394.3,382.75,392.1,392.6,389.75,3937762,153475112110000.0,51803,1516319,0.3851
2018-07-25,ADANIPORTS,EQ,392.6,392.5,401.45,391.2,398.55,398.75,399.27,4308866,172039916950000.0,67915,1856990,0.43100000000000005
2018-07-26,ADANIPORTS,EQ,398.75,395.8,402.0,394.7,399.45,399.3,399.01,2388169,95289773370000.0,35767,1095681,0.45880000000000004
2018-07-27,ADANIPORTS,EQ,399.3,402.45,402.45,391.15,395.0,394.65,395.82,2966414,117416303100000.0,45063,1050040,0.354
2018-07-30,ADANIPORTS,EQ,394.65,395.0,397.5,387.65,389.15,390.8,390.87,1649794,64485047195000.01,31710,445332,0.2699
2018-07-31,ADANIPORTS,EQ,390.8,389.75,401.5,386.15,400.95,399.75,393.75,2502908,98553160140000.0,35326,531235,0.2122
2018-08-01,ADANIPORTS,EQ,399.75,402.95,402.95,395.05,397.8,399.0,399.18,1774615,70839031025000.0,36391,438666,0.2472
2018-08-02,ADANIPORTS,EQ,399.0,397.6,404.6,394.0,397.2,399.15,400.25,2966243,118725100965000.02,40509,971233,0.3274
2018-08-03,ADANIPORTS,EQ,399.15,399.05,403.5,398.15,399.0,399.55,400.57,1632617,65397297960000.0,27958,574359,0.3518
2018-08-06,ADANIPORTS,EQ,399.55,403.5,406.4,395.3,398.2,397.35,399.58,2817990,112601029784999.98,31427,462193,0.16399999999999998
2018-08-07,ADANIPORTS,EQ,397.35,393.5,394.45,369.2,373.2,372.3,376.59,9635717,362868755480000.0,101312,1643814,0.1706
2018-08-08,ADANIPORTS,EQ,372.3,375.0,376.55,369.65,375.4,374.6,373.76,3276532,122462409975000.0,98380,885675,0.27030000000000004
2018-08-09,ADANIPORTS,EQ,374.6,376.0,381.0,371.55,377.3,378.0,378.0,1992284,75308650750000.0,33089,365630,0.18350000000000002
2018-08-10,ADANIPORTS,EQ,378.0,377.3,382.1,376.0,378.55,379.3,379.05,1142258,43297773515000.0,15991,251976,0.2206
2018-08-13,ADANIPORTS,EQ,379.3,378.0,379.6,374.65,377.55,377.15,377.11,1438549,54249515665000.0,36205,510193,0.3547
2018-08-14,ADANIPORTS,EQ,377.15,377.55,378.7,371.0,372.35,373.15,373.9,1501909,56157086250000.0,43119,440128,0.29300000000000004
2018-08-16,ADANIPORTS,EQ,373.15,372.0,374.1,367.3,370.05,370.3,370.57,2376448,88064843550000.0,48100,1412987,0.5946
2018-08-17,ADANIPORTS,EQ,370.3,371.0,379.1,371.0,374.5,374.1,375.53,1983257,74477794690000.0,40106,686254,0.34600000000000003
2018-08-20,ADANIPORTS,EQ,374.1,376.4,379.5,374.15,378.15,378.25,377.19,1280487,48298972710000.0,31644,289367,0.226
2018-08-21,ADANIPORTS,EQ,378.25,378.55,382.0,375.4,377.55,377.95,378.34,1592878,60265535070000.01,41340,433124,0.27190000000000003
2018-08-23,ADANIPORTS,EQ,377.95,379.7,385.6,372.5,384.9,384.5,380.46,2012760,76576857555000.0,40633,499592,0.2482
2018-08-24,ADANIPORTS,EQ,384.5,385.0,387.8,375.0,376.8,376.75,380.16,2085488,79281872605000.0,40850,583748,0.2799
2018-08-27,ADANIPORTS,EQ,376.75,378.0,382.3,375.55,378.05,378.65,378.78,2055581,77861784595000.0,33895,717318,0.349
2018-08-28,ADANIPORTS,EQ,378.65,380.4,388.4,376.15,387.5,386.95,382.62,5128415,196225659660000.0,78499,1686272,0.32880000000000004
2018-08-29,ADANIPORTS,EQ,386.95,383.25,393.3,383.25,386.0,385.9,388.45,3234342,125637776770000.0,36194,474102,0.1466
2018-08-30,ADANIPORTS,EQ,385.9,386.2,389.2,380.1,384.1,383.75,383.34,3566612,136723524980000.0,26914,1613866,0.4525
2018-08-31,ADANIPORTS,EQ,383.75,384.0,394.0,381.2,382.6,383.15,385.57,3931829,151599848270000.0,64798,1700949,0.4326
2018-09-03,ADANIPORTS,EQ,383.15,384.0,392.95,378.45,384.35,384.45,388.0,2744322,106478996760000.0,28923,460279,0.1677
2018-09-04,ADANIPORTS,EQ,384.45,384.55,386.95,372.45,374.95,373.75,378.38,2960605,112023846730000.0,44843,700913,0.23670000000000002
2018-09-05,ADANIPORTS,EQ,373.75,374.3,380.5,368.5,378.6,379.2,373.96,2276777,85143062915000.0,43895,600035,0.2635
2018-09-06,ADANIPORTS,EQ,379.2,381.5,387.5,374.65,384.65,384.8,380.37,1820623,69251184770000.01,39815,550839,0.30260000000000004
2018-09-07,ADANIPORTS,EQ,384.8,383.05,385.6,375.65,376.8,377.45,380.51,1859785,70766331765000.0,40832,459923,0.24730000000000002
2018-09-10,ADANIPORTS,EQ,377.45,375.65,382.95,370.6,371.75,371.95,375.28,3129554,117447314325000.0,46790,1330933,0.4253
2018-09-11,ADANIPORTS,EQ,371.95,373.9,377.85,363.0,364.05,364.65,370.4,2452935,90857468950000.0,49399,847835,0.3456
2018-09-12,ADANIPORTS,EQ,364.65,366.7,377.45,364.8,375.6,376.05,371.48,3711887,137889832170000.0,66780,1115317,0.3005
2018-09-14,ADANIPORTS,EQ,376.05,376.8,385.9,376.1,381.65,380.1,380.29,2937705,111717965695000.0,69132,1053179,0.35850000000000004
2018-09-17,ADANIPORTS,EQ,380.1,377.3,384.0,376.3,380.85,380.8,379.89,1401771,53251821835000.0,27431,396311,0.2827
2018-09-18,ADANIPORTS,EQ,380.8,383.6,388.0,377.1,380.15,379.55,383.18,2692099,103156351355000.0,39936,952381,0.35380000000000006
2018-09-19,ADANIPORTS,EQ,379.55,382.0,382.1,371.0,373.05,372.4,376.08,2121141,79771768975000.0,33421,980111,0.4621
2018-09-21,ADANIPORTS,EQ,372.4,373.05,379.75,316.55,364.9,361.75,363.26,3241191,117741055940000.02,56087,854389,0.2636
2018-09-24,ADANIPORTS,EQ,361.75,364.35,366.0,338.5,346.8,345.85,349.17,3415863,119270824715000.02,90963,1376604,0.40299999999999997
2018-09-25,ADANIPORTS,EQ,345.85,345.1,349.45,324.3,339.95,337.95,337.23,5028005,169561279215000.0,67928,1977664,0.3933
2018-09-26,ADANIPORTS,EQ,337.95,340.5,344.9,330.6,338.0,338.55,338.06,3424347,115762942475000.0,66899,1494324,0.4364
2018-09-27,ADANIPORTS,EQ,338.55,338.55,344.95,330.15,337.05,335.25,337.29,4896009,165138894460000.0,56803,3116740,0.6365999999999999
2018-09-28,ADANIPORTS,EQ,335.25,335.25,341.0,326.5,328.95,328.9,335.27,4653499,156020149555000.0,80700,2030793,0.4364
2018-10-01,ADANIPORTS,EQ,328.9,328.0,334.4,320.0,333.0,330.35,325.62,4159563,135441627995000.0,54539,1659919,0.39909999999999995
2018-10-03,ADANIPORTS,EQ,330.35,327.3,338.0,326.4,328.55,329.75,332.86,4438442,147738764975000.0,65700,2457777,0.5537
2018-10-04,ADANIPORTS,EQ,329.75,324.7,329.4,314.0,317.25,317.05,321.24,4508937,144846947830000.0,80006,1913985,0.42450000000000004
2018-10-05,ADANIPORTS,EQ,317.05,317.1,318.4,298.0,298.0,301.8,307.84,7177862,220959999830000.03,64377,3905140,0.5441
2018-10-08,ADANIPORTS,EQ,301.8,301.8,305.6,294.1,301.85,304.35,302.4,5915306,178880953315000.0,93761,2962021,0.5007
2018-10-09,ADANIPORTS,EQ,304.35,304.0,324.0,302.5,317.15,318.75,314.72,5771005,181622901335000.0,65664,1928297,0.33409999999999995
2018-10-10,ADANIPORTS,EQ,318.75,318.7,332.9,316.0,329.5,327.1,324.45,2734052,88706756875000.0,50472,398808,0.1459
2018-10-11,ADANIPORTS,EQ,327.1,320.0,324.85,311.1,314.0,313.5,317.73,2739752,87050077435000.0,63269,975351,0.35600000000000004
2018-10-12,ADANIPORTS,EQ,313.5,317.0,327.85,317.0,323.25,323.15,323.82,2428109,78626230850000.0,50561,953022,0.3925
2018-10-15,ADANIPORTS,EQ,323.15,326.0,326.4,315.15,321.9,321.25,319.42,1925052,61489444570000.01,41395,465432,0.24180000000000001
2018-10-16,ADANIPORTS,EQ,321.25,323.4,335.8,321.9,334.1,333.35,326.73,4764262,155661942295000.0,47836,690062,0.1448
2018-10-17,ADANIPORTS,EQ,333.35,337.5,339.3,309.6,314.0,313.9,325.25,3323311,108089841765000.02,39283,440203,0.1325
2018-10-19,ADANIPORTS,EQ,313.9,313.95,320.25,305.35,317.75,315.35,312.78,2731598,85437575800000.0,36480,672190,0.2461
2018-10-22,ADANIPORTS,EQ,315.35,318.7,324.9,308.95,318.7,315.4,319.91,4606057,147352791205000.0,61757,1021082,0.2217
2018-10-23,ADANIPORTS,EQ,315.4,317.35,320.7,311.0,317.6,319.0,316.65,3893139,123275930205000.0,54627,814935,0.2093
2018-10-24,ADANIPORTS,EQ,319.0,325.0,329.4,307.4,313.2,314.15,317.87,7675048,243966131430000.03,84835,885721,0.11539999999999999
2018-10-25,ADANIPORTS,EQ,314.15,311.9,312.9,298.7,306.85,305.6,304.68,4584103,139668996155000.0,79054,1527694,0.3333
2018-10-26,ADANIPORTS,EQ,305.6,307.0,310.55,301.45,303.0,304.1,305.58,4704344,143755348750000.0,74183,2083087,0.4428
2018-10-29,ADANIPORTS,EQ,304.1,305.1,327.95,303.0,325.95,326.4,319.81,5379930,172057481555000.0,67822,1999483,0.37170000000000003
2018-10-30,ADANIPORTS,EQ,326.4,324.0,335.4,320.0,322.4,322.6,326.86,4301781,140607293570000.0,62907,1463005,0.3401
2018-10-31,ADANIPORTS,EQ,322.6,324.6,324.95,313.25,318.45,318.85,318.98,6383757,203628827935000.0,100481,3779731,0.5921000000000001
2018-11-01,ADANIPORTS,EQ,318.85,322.7,326.6,313.9,317.15,318.3,319.06,5167082,164858860960000.0,63194,2150364,0.41619999999999996
2018-11-02,ADANIPORTS,EQ,318.3,321.7,340.15,319.4,334.8,333.6,330.96,7387791,244504373694999.97,95466,3043161,0.4119
2018-11-05,ADANIPORTS,EQ,333.6,334.45,334.45,326.7,330.0,329.55,329.49,3085488,101663605455000.0,57570,1166565,0.37810000000000005
2018-11-06,ADANIPORTS,EQ,329.55,331.0,337.45,323.15,324.35,325.6,330.86,5044028,166884484510000.0,47317,2396970,0.47520000000000007
2018-11-07,ADANIPORTS,EQ,325.6,329.0,329.0,324.35,326.0,326.2,326.71,301934,9864626695000.0,3215,51527,0.17070000000000002
2018-11-09,ADANIPORTS,EQ,326.2,328.0,338.85,326.15,338.2,337.6,334.12,3522988,117708613725000.0,65395,1221738,0.3468
2018-11-12,ADANIPORTS,EQ,337.6,339.0,344.7,327.3,327.7,328.65,334.27,3573699,119458679615000.02,40676,825422,0.231
2018-11-13,ADANIPORTS,EQ,328.65,327.65,335.0,324.7,333.4,334.1,331.58,1738296,57638428160000.0,24323,329502,0.18960000000000002
2018-11-14,ADANIPORTS,EQ,334.1,335.3,337.0,329.5,332.4,332.0,333.01,2981090,99274388405000.0,44981,765410,0.25680000000000003
2018-11-15,ADANIPORTS,EQ,332.0,334.0,347.85,330.0,346.2,346.2,342.68,5293256,181388598085000.0,69261,726873,0.1373
2018-11-16,ADANIPORTS,EQ,346.2,346.0,351.4,342.0,347.2,347.45,346.74,3619678,125508034859999.98,67161,813252,0.22469999999999998
2018-11-19,ADANIPORTS,EQ,347.45,348.2,352.0,342.4,351.0,350.55,346.83,2321979,80534078445000.0,32852,768256,0.3309
2018-11-20,ADANIPORTS,EQ,350.55,349.85,357.55,347.0,355.5,355.25,354.89,5778336,205066801660000.0,57206,2457199,0.4252
2018-11-21,ADANIPORTS,EQ,355.25,355.25,362.85,352.55,362.0,361.25,357.33,3161864,112982762075000.0,30760,872583,0.276
2018-11-22,ADANIPORTS,EQ,361.25,359.35,370.9,359.35,368.5,368.15,366.49,4446824,162972529840000.0,58917,1302112,0.2928
2018-11-26,ADANIPORTS,EQ,368.15,368.45,370.4,356.0,369.0,369.05,362.85,3906643,141751966945000.0,54566,1019167,0.2609
2018-11-27,ADANIPORTS,EQ,369.05,368.45,373.0,363.2,370.1,369.05,368.89,4995025,184259374740000.0,37895,2353970,0.47130000000000005
2018-11-28,ADANIPORTS,EQ,369.05,368.2,369.0,362.25,363.5,365.4,365.22,2583045,94338928170000.0,33459,887611,0.3436
2018-11-29,ADANIPORTS,EQ,365.4,366.5,371.35,363.2,369.1,369.8,367.84,3425961,126020249759999.98,38816,1753764,0.5119
2018-11-30,ADANIPORTS,EQ,369.8,369.8,374.6,363.6,366.5,365.65,367.44,4137466,152028579860000.0,73793,1803818,0.436
2018-12-03,ADANIPORTS,EQ,365.65,367.45,379.9,365.0,374.5,375.65,372.08,4303979,160142511725000.0,49206,1448846,0.33659999999999995
2018-12-04,ADANIPORTS,EQ,375.65,374.45,375.65,370.65,374.55,373.8,373.17,2615507,97602989800000.0,27623,730903,0.27940000000000004
2018-12-05,ADANIPORTS,EQ,373.8,375.0,376.75,372.7,374.2,374.75,374.82,4847267,181684790730000.0,51154,1263795,0.2607
2018-12-06,ADANIPORTS,EQ,374.75,372.9,375.3,362.6,363.75,363.95,370.65,6200377,229819077985000.0,48343,2298981,0.37079999999999996
2018-12-07,ADANIPORTS,EQ,363.95,364.8,374.6,363.75,374.0,373.45,369.71,3286454,121503964040000.02,38847,1048654,0.3191
2018-12-10,ADANIPORTS,EQ,373.45,360.1,365.5,357.6,360.35,359.15,361.66,2917295,105506108955000.0,33011,707801,0.2426
2018-12-11,ADANIPORTS,EQ,359.15,347.0,363.55,347.0,355.5,355.75,355.14,6177739,219397266835000.0,63451,2400636,0.3886
2018-12-12,ADANIPORTS,EQ,355.75,357.0,376.15,355.55,374.85,374.45,367.6,2845017,104584021990000.0,30120,405123,0.1424
2018-12-13,ADANIPORTS,EQ,374.45,374.9,376.45,370.0,371.05,371.05,371.69,2369770,88081768700000.0,54547,767647,0.3239
2018-12-14,ADANIPORTS,EQ,371.05,370.0,371.15,367.0,368.9,368.6,368.83,2380991,87818463355000.0,39059,1149356,0.4827
2018-12-17,ADANIPORTS,EQ,368.6,369.15,377.6,369.15,370.65,371.4,372.49,3175781,118293087084999.98,34776,940614,0.2962
2018-12-18,ADANIPORTS,EQ,371.4,369.0,374.35,365.0,374.35,372.9,369.04,2687027,99161903135000.0,42607,715128,0.2661
2018-12-19,ADANIPORTS,EQ,372.9,373.9,377.35,372.0,375.1,375.85,375.28,1607147,60312757935000.0,21709,425280,0.2646
2018-12-20,ADANIPORTS,EQ,375.85,374.2,376.85,369.0,376.0,375.15,372.66,2746343,102345141425000.0,41014,731992,0.2665
2018-12-21,ADANIPORTS,EQ,375.15,374.3,379.5,359.15,361.25,361.1,364.59,10909545,397753126075000.0,100817,6536912,0.5992000000000001
2018-12-24,ADANIPORTS,EQ,361.1,361.25,366.75,358.3,362.65,361.1,362.12,2268806,82157012415000.0,35778,350181,0.1543
2018-12-26,ADANIPORTS,EQ,361.1,360.2,378.5,357.5,376.0,376.55,368.66,4519020,166596030375000.0,47416,1008961,0.2233
2018-12-27,ADANIPORTS,EQ,376.55,379.25,385.8,373.65,385.0,384.0,380.43,5043675,191875745950000.0,56412,1001727,0.1986
2018-12-28,ADANIPORTS,EQ,384.0,384.95,390.75,384.0,387.2,387.4,387.97,3282766,127360885245000.0,62331,689413,0.21
2018-12-31,ADANIPORTS,EQ,387.4,387.2,389.95,385.65,386.3,387.7,388.06,2062181,80025166490000.0,28854,283829,0.1376
2019-01-01,ADANIPORTS,EQ,387.7,386.3,390.9,384.05,390.6,389.0,386.49,1233249,47663788680000.0,11481,102905,0.0834
2019-01-02,ADANIPORTS,EQ,389.0,388.0,388.95,378.0,381.0,381.3,383.82,1506543,57823877770000.01,17571,181941,0.1208
2019-01-03,ADANIPORTS,EQ,381.3,382.4,385.3,376.6,376.95,378.1,380.35,1902063,72345249585000.0,37419,333534,0.1754
2019-01-04,ADANIPORTS,EQ,378.1,378.65,383.95,375.85,383.5,382.15,380.4,1669709,63515973045000.01,32438,269743,0.1616
2019-01-07,ADANIPORTS,EQ,382.15,385.0,386.95,379.35,379.75,381.65,382.81,1260331,48246137610000.0,15401,349389,0.2772
2019-01-08,ADANIPORTS,EQ,381.65,383.0,383.0,375.75,379.1,378.75,378.56,2154121,81546061970000.0,26982,973157,0.4518
2019-01-09,ADANIPORTS,EQ,378.75,382.0,382.0,373.3,376.35,377.3,377.79,1166498,44069177805000.0,19034,239515,0.2053
2019-01-10,ADANIPORTS,EQ,377.3,377.95,381.8,376.95,380.0,380.25,379.92,1286641,48882129095000.0,20679,532279,0.41369999999999996
2019-01-11,ADANIPORTS,EQ,380.25,380.3,381.0,375.1,375.6,377.15,377.52,1829555,69069464070000.01,19532,1117382,0.6107
2019-01-14,ADANIPORTS,EQ,377.15,377.0,377.0,372.4,373.7,374.45,374.42,927301,34719602895000.0,20836,301336,0.325
2019-01-15,ADANIPORTS,EQ,374.45,375.0,386.0,375.0,385.0,385.15,381.04,1965520,74894344860000.0,35959,727502,0.3701
2019-01-16,ADANIPORTS,EQ,385.15,385.3,390.7,379.2,389.65,389.3,384.21,2847403,109400292409999.98,39728,1097063,0.38530000000000003
2019-01-17,ADANIPORTS,EQ,389.3,391.2,395.45,386.5,393.6,394.5,391.45,4156932,162721666520000.0,45909,1457422,0.3506
2019-01-18,ADANIPORTS,EQ,394.5,396.5,399.95,392.25,398.7,399.3,397.03,3617922,143642170265000.0,46565,916353,0.25329999999999997
2019-01-21,ADANIPORTS,EQ,399.3,397.5,402.7,392.1,395.35,396.2,397.14,2563705,101813946595000.0,45927,584155,0.2279
2019-01-22,ADANIPORTS,EQ,396.2,393.4,394.7,387.1,390.5,390.6,390.86,3328908,130113588680000.0,61281,1691316,0.5081
2019-01-23,ADANIPORTS,EQ,390.6,390.0,392.0,383.6,384.5,385.2,387.52,3653992,141600739990000.0,55896,1911180,0.523
2019-01-24,ADANIPORTS,EQ,385.2,386.0,386.5,377.6,381.5,380.95,380.84,3633336,138372645755000.0,56051,2130627,0.5864
2019-01-25,ADANIPORTS,EQ,380.95,382.5,383.75,372.25,374.45,373.85,379.48,4760625,180655015335000.0,74433,2431635,0.5108
2019-01-28,ADANIPORTS,EQ,373.85,374.95,375.35,292.1,327.0,326.1,334.66,15177384,507919212170000.0,157014,3224177,0.21239999999999998
2019-01-29,ADANIPORTS,EQ,326.1,330.0,354.6,327.6,345.5,349.25,341.2,9816333,334929847625000.0,137845,2097792,0.2137
2019-01-30,ADANIPORTS,EQ,349.25,349.05,349.05,335.6,338.0,338.15,341.69,7672859,262172658894999.97,89749,4206510,0.5482
2019-01-31,ADANIPORTS,EQ,338.15,339.9,341.7,330.2,338.0,338.65,335.14,6403921,214621622085000.0,77086,3226495,0.5038
2019-02-01,ADANIPORTS,EQ,338.65,339.9,346.8,333.35,339.05,338.45,340.52,3119675,106231566485000.0,45153,908459,0.2912
2019-02-04,ADANIPORTS,EQ,338.45,337.25,338.8,329.05,335.0,335.65,333.84,4517829,150821140640000.0,63073,1892502,0.4189
2019-02-05,ADANIPORTS,EQ,335.65,333.1,340.95,330.75,339.05,339.8,336.98,3262960,109954691850000.0,70328,952469,0.2919
2019-02-06,ADANIPORTS,EQ,339.8,338.8,341.8,318.85,329.15,330.35,330.99,6687853,221364124285000.0,87440,1360489,0.2034
2019-02-07,ADANIPORTS,EQ,330.35,330.55,336.35,322.6,332.15,332.35,331.01,4871712,161256264230000.0,67263,882424,0.1811
2019-02-08,ADANIPORTS,EQ,332.35,333.0,336.5,328.0,330.5,331.5,332.47,2915806,96940704615000.0,41169,979576,0.336
2019-02-11,ADANIPORTS,EQ,331.5,332.95,333.95,318.4,329.0,328.8,326.91,3783848,123698458059999.98,50495,1396102,0.369
2019-02-12,ADANIPORTS,EQ,328.8,328.8,329.95,323.25,325.65,326.8,326.36,4496913,146760333405000.0,74791,2282077,0.5075000000000001
2019-02-13,ADANIPORTS,EQ,326.8,328.15,349.45,328.15,342.55,341.65,340.31,17852712,607538134810000.0,118253,7372856,0.413
2019-02-14,ADANIPORTS,EQ,341.65,342.0,352.2,340.05,347.55,349.1,347.76,6612759,229967659869999.97,61821,2524738,0.38180000000000003
2019-02-15,ADANIPORTS,EQ,349.1,347.55,352.9,347.3,349.2,350.15,350.52,7728519,270896320730000.03,58211,3661052,0.4737
2019-02-18,ADANIPORTS,EQ,350.15,348.0,352.9,345.55,346.55,347.3,348.91,6875440,239894360585000.0,50428,4091720,0.5951
2019-02-19,ADANIPORTS,EQ,347.3,347.5,348.5,337.55,338.65,339.55,344.54,3300497,113713999784999.98,34930,1496721,0.4535
2019-02-20,ADANIPORTS,EQ,339.55,342.0,356.35,340.95,354.6,354.75,350.3,4885571,171141636935000.0,53358,1495447,0.3061
2019-02-21,ADANIPORTS,EQ,354.75,352.1,359.25,350.8,355.05,355.75,354.99,4089677,145179220085000.0,65181,1592136,0.3893
2019-02-22,ADANIPORTS,EQ,355.75,353.55,358.6,352.7,354.05,354.3,355.51,1719606,61133722604999.99,36674,552081,0.3211
2019-02-25,ADANIPORTS,EQ,354.3,329.0,339.55,320.6,325.5,324.55,327.58,21795407,713973842265000.0,225417,5281072,0.24230000000000002
2019-02-26,ADANIPORTS,EQ,324.55,324.0,326.5,315.75,323.3,323.5,322.65,14243781,459571528150000.0,108957,5499611,0.3861
2019-02-27,ADANIPORTS,EQ,323.5,326.55,332.3,322.6,325.0,325.25,327.56,5738757,187977827580000.0,89340,1427383,0.2487
2019-02-28,ADANIPORTS,EQ,325.25,328.7,329.7,325.15,326.35,325.85,326.45,5059506,165165761435000.0,38050,3185837,0.6297
2019-03-01,ADANIPORTS,EQ,325.85,328.8,334.8,327.0,332.35,333.2,332.67,4756894,158249504055000.0,61252,2008910,0.42229999999999995
2019-03-05,ADANIPORTS,EQ,333.2,333.25,340.5,330.5,339.55,339.25,336.57,5098498,171600468395000.0,60748,2648285,0.5194
2019-03-06,ADANIPORTS,EQ,339.25,342.5,349.2,334.05,336.3,337.05,342.07,7949482,271927724919999.97,77481,4062615,0.5111
2019-03-07,ADANIPORTS,EQ,337.05,338.0,342.5,335.0,340.7,340.9,339.82,3047318,103552845275000.0,34043,1088624,0.3572
2019-03-08,ADANIPORTS,EQ,340.9,340.9,342.95,338.1,341.5,342.15,340.73,2265000,77175701540000.0,23041,724711,0.32
2019-03-11,ADANIPORTS,EQ,342.15,343.2,352.9,342.15,351.6,351.3,348.8,2918059,101781960965000.0,34634,1526981,0.5233
2019-03-12,ADANIPORTS,EQ,351.3,352.55,365.15,351.6,361.3,361.05,359.45,5386817,193631767660000.0,61518,1773712,0.3293
2019-03-13,ADANIPORTS,EQ,361.05,361.45,369.4,357.8,365.75,367.15,364.64,3888377,141785770225000.0,47559,1172835,0.30160000000000003
2019-03-14,ADANIPORTS,EQ,367.15,367.0,369.2,360.2,366.7,366.0,364.82,1775804,64784638415000.0,21353,336586,0.1895
2019-03-15,ADANIPORTS,EQ,366.0,366.25,368.95,361.5,365.05,367.1,366.0,3057825,111914985875000.0,31236,1507282,0.4929
2019-03-18,ADANIPORTS,EQ,367.1,365.05,375.8,365.05,368.95,369.0,371.34,3037029,112776361475000.0,47838,560660,0.18460000000000001
2019-03-19,ADANIPORTS,EQ,369.0,370.0,372.0,362.5,366.0,365.75,365.77,1933040,70703840785000.0,26594,421239,0.21789999999999998
2019-03-20,ADANIPORTS,EQ,365.75,367.0,367.55,359.5,359.8,360.6,362.74,2925322,106114485655000.0,33998,1623135,0.5549000000000001
2019-03-22,ADANIPORTS,EQ,360.6,359.6,362.0,355.3,359.85,360.75,359.04,3229387,115946453990000.02,82346,1605050,0.49700000000000005
2019-03-25,ADANIPORTS,EQ,360.75,358.9,363.0,353.15,361.2,361.35,359.84,3162063,113782722095000.0,40317,1485866,0.46990000000000004
2019-03-26,ADANIPORTS,EQ,361.35,361.35,369.85,361.35,369.0,368.6,366.36,2657710,97367549085000.0,36413,928658,0.3494
2019-03-27,ADANIPORTS,EQ,368.6,367.2,371.7,364.2,366.25,366.3,368.53,2965654,109292761970000.0,51772,1271074,0.4286
2019-03-28,ADANIPORTS,EQ,366.3,368.85,382.65,366.3,381.0,381.3,377.63,5909606,223162222090000.0,99182,2636856,0.4462
2019-03-29,ADANIPORTS,EQ,381.3,383.3,385.9,375.5,379.8,378.15,379.53,4126878,156628888885000.0,65406,1666672,0.40390000000000004
2019-04-01,ADANIPORTS,EQ,378.15,380.95,386.5,378.8,381.55,383.05,382.71,2479521,94894084830000.0,43203,952514,0.38420000000000004
2019-04-02,ADANIPORTS,EQ,383.05,383.0,386.0,377.5,380.8,379.7,381.0,1825681,69559188604999.99,32918,745258,0.4082
2019-04-03,ADANIPORTS,EQ,379.7,380.3,386.3,380.0,381.0,382.0,383.24,2701443,103531237215000.0,38684,1183915,0.43829999999999997
2019-04-04,ADANIPORTS,EQ,382.0,382.0,382.05,374.7,378.9,380.2,378.95,1909852,72373802195000.0,22785,811782,0.425
2019-04-05,ADANIPORTS,EQ,380.2,379.0,388.9,377.4,387.45,387.15,385.53,2443633,94208284780000.0,30245,751493,0.3075
2019-04-08,ADANIPORTS,EQ,387.15,388.3,388.3,375.15,378.9,379.9,380.14,2624528,99769320885000.0,28471,1013460,0.3861
2019-04-09,ADANIPORTS,EQ,379.9,379.75,381.6,373.0,380.85,380.7,377.16,1542463,58176299525000.0,37224,427089,0.27690000000000003
2019-04-10,ADANIPORTS,EQ,380.7,378.4,385.4,375.2,385.0,383.45,382.01,2067637,78986819635000.0,26010,795622,0.3848
2019-04-11,ADANIPORTS,EQ,383.45,382.5,383.0,377.5,379.2,379.45,379.43,1621369,61519242170000.01,29999,629047,0.38799999999999996
2019-04-12,ADANIPORTS,EQ,379.45,379.2,387.0,377.3,385.0,385.65,384.66,2146541,82569392550000.0,32509,565977,0.2637
2019-04-15,ADANIPORTS,EQ,385.65,385.0,389.0,382.75,387.5,387.05,386.11,2070828,79956583625000.0,21856,592888,0.2863
2019-04-16,ADANIPORTS,EQ,387.05,387.05,396.55,386.1,395.5,395.65,391.91,3728013,146103218760000.0,44173,1958596,0.5254
2019-04-18,ADANIPORTS,EQ,395.65,395.0,395.5,388.9,389.5,390.55,391.45,3218018,125970641945000.0,33517,1877842,0.5835
